ts,ad_channel,device,region,campaign,spend_l7,pages_per_session,sessions_l30,time_on_site_s,pricing_views_l7,past_purchases,discount_flag,competitor_visits,converted
10/5/25 3:00,display,mobile,NA,brand,179.58486107606777,2.9701543969699644,3,201.18580305174876,1,0,0,0,1
10/5/25 4:00,affiliate,desktop,APAC,nonbrand,478.7330219697661,4.888490566983161,3,331.77775649784405,2,1,0,0,1
10/5/25 5:00,affiliate,desktop,NA,brand,209.53380909671196,4.123079948322366,2,324.77045387992786,1,1,0,0,0
10/5/25 6:00,search,desktop,EU,nonbrand,840.3586285411241,5.440790812657212,6,456.2843835692535,1,0,1,0,1
10/5/25 7:00,search,mobile,LATAM,retargeting,800.4886851545713,3.1287097951881444,5,227.36291437317385,1,1,0,0,0
10/5/25 8:00,affiliate,desktop,NA,brand,432.6940176131277,5.084449861557563,7,409.3564125065909,4,1,0,0,1
10/5/25 9:00,display,mobile,NA,retargeting,144.19247919906755,5.602098900608261,8,296.73156339850294,5,1,0,0,0
10/5/25 10:00,social,desktop,EU,brand,564.9511667319455,4.013981978344516,6,291.5781825140597,2,2,1,0,1
10/5/25 11:00,search,tablet,EU,nonbrand,759.1335756400008,4.114300777487423,5,220.20197490575853,0,0,0,0,1
10/5/25 12:00,search,mobile,NA,retargeting,902.4262651675806,3.1712682157735386,6,224.27770648912838,1,2,0,0,0
10/5/25 13:00,direct,desktop,APAC,retargeting,229.6006596,3.061082812081996,3,270.4639823,1,1,0,1,1
10/5/25 14:00,social,desktop,EU,brand,545.9572594311737,4.319446325959058,5,267.5759316280729,3,1,0,0,0
10/5/25 15:00,email,mobile,NA,nonbrand,259.8213150497843,4.117389334037717,0,276.3559979070537,2,1,0,0,0
10/5/25 16:00,search,desktop,NA,nonbrand,701.1724129697062,3.6861370231922415,6,155.68623381329502,0,0,0,0,0
10/5/25 17:00,search,desktop,APAC,retargeting,673.7820778287617,5.293626617074949,11,374.2017493561872,1,0,1,0,0
10/5/25 18:00,display,mobile,EU,nonbrand,299.71231041391337,4.187617362597522,4,290.59886005366116,1,1,0,0,0
10/5/25 19:00,affiliate,tablet,APAC,seasonal,216.39598387092224,5.415139294901574,6,316.8503572203807,0,0,0,0,1
10/5/25 20:00,search,desktop,EU,brand,862.1974776356803,5.796953678203865,3,443.6480511409768,0,1,0,0,0
10/5/25 21:00,social,desktop,NA,brand,555.8850114293831,2.9618019748552964,4,184.1844385518046,0,0,0,1,1
10/5/25 22:00,display,mobile,NA,nonbrand,553.2941330823004,4.484004933878234,3,247.5180109350216,1,1,0,0,0
10/5/25 23:00,search,desktop,NA,nonbrand,716.8329525715435,3.571557807710808,5,226.57699254773897,4,0,0,0,0
10/6/25 0:00,social,tablet,LATAM,nonbrand,388.7333705365982,3.5384555440768417,7,173.27279345393802,1,0,0,0,1
10/6/25 1:00,display,mobile,NA,nonbrand,591.7065415401136,4.082768199232196,4,236.64522609976794,1,3,0,0,1
10/6/25 2:00,search,mobile,NA,retargeting,835.6873351514062,4.689209633320317,5,323.74075354036745,2,1,0,1,1
10/6/25 3:00,display,desktop,NA,nonbrand,410.4710515603835,5.253058831886254,3,376.5491243506453,0,0,0,0,1
10/6/25 4:00,search,tablet,APAC,nonbrand,1030.1522813905087,2.957221945677476,4,155.20523750632486,2,0,0,0,1
10/6/25 5:00,display,mobile,EU,brand,430.9731537725004,4.086624692870162,5,241.1277704526672,4,0,0,0,1
10/6/25 6:00,email,desktop,APAC,nonbrand,332.7525854078134,5.496306402,6,345.32718764569233,1,0,0,0,1
10/6/25 7:00,email,mobile,NA,nonbrand,460.91660549352645,3.1573633017944585,5,242.22921748942136,2,2,0,0,0
10/6/25 8:00,display,mobile,APAC,nonbrand,313.01959213511253,2.453366094817408,4,213.7017842746688,2,0,0,1,1
10/6/25 9:00,display,desktop,NA,retargeting,522.5649654442083,4.249685638332332,8,307.8170326940863,1,0,0,0,0
10/6/25 10:00,search,mobile,NA,seasonal,883.4509845744706,5.014885197666382,7,322.7987467,0,1,0,0,1
10/6/25 11:00,social,desktop,APAC,brand,462.1117392009625,6.090597544374778,5,370.5373392303136,3,0,1,0,1
10/6/25 12:00,search,mobile,LATAM,seasonal,657.3219527474789,3.3533545035727004,3,210.78447021256974,1,1,0,0,0
10/6/25 13:00,display,mobile,NA,nonbrand,158.01243741229516,3.314213456020542,5,161.0788066841127,0,0,0,0,1
10/6/25 14:00,search,desktop,NA,brand,807.8084346890648,3.423300759832881,3,260.65020715169663,2,0,0,0,1
10/6/25 15:00,social,desktop,NA,seasonal,799.6387476490279,3.9848683631360773,1,312.6541337748027,2,1,0,0,0
10/6/25 16:00,social,mobile,NA,brand,410.7786471,4.373287859303167,6,229.87983875633915,1,0,1,0,0
10/6/25 17:00,display,desktop,NA,retargeting,437.52428509748256,3.641121371946809,3,199.27957117023755,1,0,0,0,1
10/6/25 18:00,social,desktop,NA,nonbrand,603.8327749905482,3.2483769163719933,2,241.48660690201976,2,0,0,0,1
10/6/25 19:00,social,mobile,NA,nonbrand,432.34614522133506,3.8701898140890307,4,235.02398893606141,3,1,0,0,0
10/6/25 20:00,display,mobile,APAC,seasonal,426.92638251459385,2.5284933825484854,4,183.80009581879585,1,0,0,0,1
10/6/25 21:00,direct,mobile,APAC,seasonal,222.21314442968256,2.7793920696257315,6,177.93015745686296,2,0,0,0,0
10/6/25 22:00,display,desktop,NA,retargeting,578.5289139,4.867320144029766,5,331.7974283556519,0,0,0,0,0
10/6/25 23:00,search,desktop,EU,nonbrand,856.8333093656549,5.764425283115344,8,453.67977460727496,2,0,0,0,1
10/7/25 0:00,email,desktop,NA,nonbrand,331.13548896477295,4.262698389912585,6,327.0700221259502,2,0,0,0,1
10/7/25 1:00,search,tablet,NA,brand,835.4356638636184,3.2372482880946336,3,137.56780297225146,3,2,0,0,1
10/7/25 2:00,search,mobile,NA,nonbrand,798.7112138170243,3.138774887114189,4,217.55201546297576,0,0,0,0,1
10/7/25 3:00,search,desktop,NA,nonbrand,760.7553789776784,4.829636119155804,8,330.81186246791225,1,0,0,0,1
10/7/25 4:00,social,tablet,APAC,seasonal,594.6455557205597,3.6576068262129278,3,197.68621817041387,1,1,1,0,1
10/7/25 5:00,display,mobile,LATAM,nonbrand,535.9930810033292,3.6524730824352143,6,259.98044184722215,2,3,0,0,1
10/7/25 6:00,social,desktop,APAC,seasonal,279.4927525354225,5.051536482680682,2,387.7555200365136,0,1,0,0,0
10/7/25 7:00,email,desktop,NA,seasonal,306.92604148893645,2.8556039474642034,8,169.60864195068785,2,0,0,0,1
10/7/25 8:00,display,desktop,LATAM,retargeting,451.0439224294966,4.568638775481086,6,285.5984471301853,1,2,0,0,1
10/7/25 9:00,search,mobile,NA,seasonal,691.6995777137936,3.3269280145581055,6,182.92417787797032,0,2,0,0,0
10/7/25 10:00,social,desktop,NA,nonbrand,522.9871156717103,3.749900876019868,4,260.7054582194644,0,0,0,0,1
10/7/25 11:00,display,desktop,APAC,brand,274.25567522672225,4.207524183,3,269.3016292723032,0,1,0,1,1
10/7/25 12:00,social,tablet,APAC,nonbrand,513.0708721728164,2.733494340698697,6,165.78158486034326,3,0,0,0,0
10/7/25 13:00,social,mobile,LATAM,nonbrand,483.3437699868174,3.9049156762841086,2,220.08118844978262,0,0,0,0,0
10/7/25 14:00,social,mobile,NA,brand,412.3972475938297,2.3952746822108897,2,109.93703292189502,1,0,0,1,1
10/7/25 15:00,display,desktop,APAC,nonbrand,481.6691544858261,3.4477189401206356,2,194.5706425,0,0,0,0,1
10/7/25 16:00,search,tablet,APAC,brand,726.0430552619912,3.961194546597375,5,273.88300086462107,6,0,0,0,1
10/7/25 17:00,email,mobile,LATAM,brand,378.98079141494236,3.6438036474712763,5,180.08377640065424,4,1,0,0,0
10/7/25 18:00,search,desktop,APAC,nonbrand,500.99309277309357,5.097515088011855,7,342.55735082353925,3,0,0,0,1
10/7/25 19:00,search,mobile,NA,brand,672.0434563543851,3.7672315855868606,6,237.24573092466647,0,1,0,0,1
10/7/25 20:00,email,desktop,EU,retargeting,179.63886540055455,5.377029251350654,11,339.8573729536418,1,1,0,0,0
10/7/25 21:00,email,mobile,NA,nonbrand,266.5107178,3.4480039395456283,7,218.87059820289005,1,1,1,0,1
10/7/25 22:00,display,mobile,EU,brand,481.1513907798741,4.106797027672725,1,246.8257585610565,0,1,0,0,1
10/7/25 23:00,social,desktop,NA,retargeting,835.7998641682223,4.892052297916909,2,339.9106601451978,1,0,0,0,0
10/8/25 0:00,direct,mobile,NA,brand,178.89368011288826,1.8406869622994413,0,147.31138410580115,0,0,1,0,0
10/8/25 1:00,social,desktop,APAC,seasonal,653.5927372717729,6.0177045458475185,3,452.14530093886344,1,2,0,0,0
10/8/25 2:00,social,mobile,NA,brand,489.08425637393634,3.4875163380963055,1,258.8059914472308,2,0,0,0,1
10/8/25 3:00,display,desktop,NA,brand,489.58951416729565,3.4409315358970174,6,276.87718715429685,0,0,0,0,0
10/8/25 4:00,social,desktop,EU,nonbrand,535.3510826,3.896766858792094,7,299.93312345476386,2,0,0,1,0
10/8/25 5:00,display,desktop,NA,seasonal,401.6235022230911,3.921287265735228,3,315.8299864580331,1,1,0,0,0
10/8/25 6:00,direct,desktop,LATAM,brand,135.71568626635604,5.991706957502407,6,388.09656146324255,1,0,0,0,1
10/8/25 7:00,search,desktop,EU,seasonal,754.5144172611651,4.274740325946987,8,310.11976281463905,1,0,1,1,0
10/8/25 8:00,search,mobile,EU,brand,896.2229767185655,4.769093172719807,9,350.1378804835066,2,1,0,0,0
10/8/25 9:00,social,tablet,NA,seasonal,369.90680851232537,2.9229712994346966,4,176.85740428079427,0,0,1,0,0
10/8/25 10:00,social,mobile,NA,nonbrand,615.0597279714508,2.8515888886262033,4,156.39770553086555,3,1,0,0,1
10/8/25 11:00,display,mobile,NA,nonbrand,400.26182235931213,3.3160915497509627,4,263.9605355,1,1,0,1,1
10/8/25 12:00,direct,desktop,APAC,retargeting,276.35749640791624,5.753083919178799,8,378.5035688033188,2,0,0,0,0
10/8/25 13:00,display,desktop,NA,nonbrand,360.42466238522405,3.7782371946603117,1,283.20578036736197,0,1,0,0,1
10/8/25 14:00,direct,mobile,APAC,nonbrand,313.65507799649345,2.829470500514833,3,264.17648224424545,0,1,0,0,0
10/8/25 15:00,search,mobile,EU,nonbrand,767.7013222895164,3.273380082574683,4,188.71661952474764,3,0,0,0,0
10/8/25 16:00,search,desktop,NA,seasonal,855.0015788,4.431677307875208,7,251.9395602,2,0,1,0,0
10/8/25 17:00,search,desktop,NA,brand,778.6289732747588,4.604253692,7,285.2253686985366,2,0,0,0,1
10/8/25 18:00,email,mobile,NA,retargeting,315.5168098876875,4.4464663379647185,4,248.4238914033331,2,2,0,0,1
10/8/25 19:00,search,mobile,EU,nonbrand,923.8744664738115,3.853462084257324,6,188.8165715222967,2,1,1,0,1
10/8/25 20:00,search,desktop,EU,brand,869.7422082245295,3.7799892433347626,2,293.8872859,1,0,0,1,1
10/8/25 21:00,social,desktop,NA,nonbrand,569.0930160703429,4.407082842233766,1,341.35573691855393,1,0,1,0,0
10/8/25 22:00,search,desktop,NA,nonbrand,575.1144279137488,3.9944696642169326,5,342.2826152237475,0,0,0,0,0
10/8/25 23:00,display,desktop,NA,retargeting,402.52772800224255,4.762488940354947,7,425.2205489128727,2,1,0,0,1
10/9/25 0:00,affiliate,desktop,APAC,retargeting,393.47504723078634,4.389514923832516,5,327.87420025672435,0,0,0,0,0
10/9/25 1:00,search,mobile,LATAM,retargeting,890.9761296235234,5.150998330007105,5,311.09473230053976,0,0,0,0,0
10/9/25 2:00,display,mobile,NA,seasonal,543.3022127408528,2.7377039998488635,4,232.19956968180225,3,0,0,0,1
10/9/25 3:00,search,mobile,APAC,nonbrand,1003.5354557619061,2.856946971123961,6,113.54067158041329,2,1,0,0,0
10/9/25 4:00,search,desktop,NA,seasonal,613.9149914669568,3.809812685461578,2,324.67051834857966,1,0,0,0,1
10/9/25 5:00,search,desktop,NA,brand,775.0654258704163,5.411575902061834,4,368.7875507003991,2,0,0,0,1
10/9/25 6:00,display,tablet,NA,nonbrand,518.5354932,3.144325136055521,1,138.6212848251714,0,0,0,0,1
10/9/25 7:00,display,desktop,APAC,seasonal,418.4845319851862,3.9775970084343824,10,238.01281416922814,0,0,1,0,0
10/9/25 8:00,display,tablet,NA,retargeting,477.6323691590521,4.840422728472884,5,300.02147907892794,1,1,0,0,1
10/9/25 9:00,email,desktop,APAC,brand,280.45097023017325,5.56790003,4,372.61572156108923,0,0,0,0,1
10/9/25 10:00,search,desktop,APAC,nonbrand,988.7620611555147,3.432989061730034,8,245.21359361091896,0,0,0,0,0
10/9/25 11:00,email,desktop,APAC,brand,267.26059627137164,4.703213429970502,4,293.61999236480017,1,1,0,0,1
10/9/25 12:00,display,mobile,APAC,nonbrand,482.9465575972292,3.1702294986500683,6,183.07139713901762,0,0,1,0,0
10/9/25 13:00,search,desktop,EU,brand,771.2439193244079,4.453961592549847,3,233.40962104602448,0,1,0,0,0
10/9/25 14:00,social,tablet,NA,nonbrand,632.1746674676766,2.2205389200619834,6,36.89987896927427,2,0,0,0,1
10/9/25 15:00,search,desktop,LATAM,seasonal,627.2948195179071,2.7193702418345755,6,202.34422562874227,0,1,1,0,1
10/9/25 16:00,search,desktop,NA,retargeting,739.0572701710582,3.489243993606505,3,222.8266639,1,2,0,0,1
10/9/25 17:00,search,desktop,EU,retargeting,873.9842762340218,3.2819575346661667,8,293.93015961649155,3,0,0,1,0
10/9/25 18:00,search,mobile,NA,nonbrand,827.1401910600952,4.465244469057712,4,267.16496239792866,2,1,0,0,1
10/9/25 19:00,affiliate,tablet,EU,retargeting,485.06030656750505,5.476120536909797,4,275.73351507011745,0,0,0,0,0
10/9/25 20:00,affiliate,tablet,LATAM,brand,336.3316235521347,2.231849731926938,4,141.56131040606874,1,0,0,0,0
10/9/25 21:00,display,desktop,NA,nonbrand,416.12431305359377,4.785887980194578,4,336.31964190648046,1,1,0,0,1
10/9/25 22:00,display,mobile,APAC,nonbrand,349.13367457742913,3.325833593762406,7,153.62956734980776,0,1,0,0,1
10/9/25 23:00,direct,mobile,EU,brand,162.64960337350118,4.573622926319494,5,158.07942001623184,3,0,0,0,0
10/10/25 0:00,social,mobile,APAC,nonbrand,498.44086397761924,3.689810872013862,2,231.25989776251885,0,0,0,0,1
10/10/25 1:00,social,desktop,EU,seasonal,630.1593647282282,4.017942212904902,2,329.4680286479586,0,1,0,0,0
10/10/25 2:00,display,mobile,NA,retargeting,585.4769992658233,2.6726235531369253,5,227.62243464685125,0,2,0,0,0
10/10/25 3:00,direct,desktop,EU,seasonal,296.4487617247256,4.527171241776928,7,318.0220400124539,2,0,0,1,1
10/10/25 4:00,email,desktop,NA,retargeting,266.24784018889727,4.719212189330677,7,360.7514344659117,2,0,1,0,0
10/10/25 5:00,search,desktop,EU,nonbrand,941.8415324811708,3.0431694309563104,3,192.5527660885539,1,1,0,0,1
10/10/25 6:00,display,mobile,LATAM,nonbrand,293.9890541,4.760093930809832,7,303.3931396589334,2,0,0,1,0
10/10/25 7:00,search,mobile,NA,nonbrand,824.2369372440689,4.873867397968995,3,289.7557131277528,0,2,0,0,1
10/10/25 8:00,search,mobile,EU,seasonal,705.3505522413536,2.902176665828244,7,185.86440349580576,1,1,0,0,1
10/10/25 9:00,display,desktop,NA,retargeting,493.3897374,6.0653049640930945,8,389.52255020331734,2,0,1,1,1
10/10/25 10:00,display,desktop,EU,seasonal,449.4698969930306,4.262759761042614,5,337.1731845238326,3,1,1,0,1
10/10/25 11:00,search,desktop,NA,retargeting,871.4367788792468,3.7872691921196084,6,217.73828392154417,1,1,0,0,1
10/10/25 12:00,search,desktop,LATAM,seasonal,971.5349845136485,4.999291925155669,4,369.52116013380277,0,1,0,0,0
10/10/25 13:00,display,desktop,APAC,nonbrand,229.32845541908364,3.0520482285959036,4,232.2673201613357,0,0,0,0,1
10/10/25 14:00,search,desktop,EU,brand,953.8754067899511,3.6809576210677033,6,205.7046240695714,3,0,0,0,1
10/10/25 15:00,email,tablet,EU,nonbrand,420.01050756094673,2.9223883413723493,8,201.13186608526743,1,0,1,0,1
10/10/25 16:00,social,desktop,EU,seasonal,583.3312113470797,4.635724695005691,4,320.7621310890632,2,1,0,0,0
10/10/25 17:00,display,desktop,NA,brand,259.6130624345354,4.125154419969278,4,316.2130195,1,1,0,0,1
10/10/25 18:00,search,desktop,NA,nonbrand,900.3437242036443,2.4097791848134835,4,152.12022937361053,1,0,0,0,0
10/10/25 19:00,direct,mobile,EU,retargeting,182.15582062112924,3.497035521,5,205.0487286283545,1,1,1,0,1
10/10/25 20:00,affiliate,mobile,EU,retargeting,125.8599601443351,4.374745739150838,2,278.0095973379838,3,1,0,0,1
10/10/25 21:00,search,desktop,NA,brand,805.0629123901546,3.6681803775593442,7,237.38071971529382,3,3,0,0,1
10/10/25 22:00,display,mobile,APAC,nonbrand,299.3998079829144,2.1288687241770763,1,157.8824028635417,3,1,0,0,1
10/10/25 23:00,email,desktop,NA,retargeting,183.13098026060413,3.735533348070742,7,294.37334837806816,4,1,1,1,1
10/11/25 0:00,search,mobile,APAC,retargeting,912.7601194009941,3.5286104119795523,4,252.07696810102647,0,0,0,0,1
10/11/25 1:00,display,mobile,EU,nonbrand,501.4815292403765,2.338325150259979,3,146.4691427541156,1,1,0,0,1
10/11/25 2:00,email,mobile,NA,brand,168.67178852985313,2.3363441323564844,8,167.57166284126194,3,0,0,0,0
10/11/25 3:00,social,desktop,APAC,nonbrand,478.2754945862788,5.359301942905852,3,386.7742802002921,2,0,0,0,0
10/11/25 4:00,direct,desktop,APAC,retargeting,453.89991980475463,5.335403047205982,3,308.7467108002034,0,2,0,0,1
10/11/25 5:00,search,desktop,LATAM,nonbrand,746.5060520437493,3.5371738728182684,1,183.30751416903541,0,1,0,0,1
10/11/25 6:00,affiliate,mobile,NA,brand,343.3305365507758,3.426075581324365,4,184.0519698589819,3,1,0,0,1
10/11/25 7:00,direct,desktop,EU,nonbrand,244.11195923705472,3.6639133155258223,2,221.9461065935793,0,1,0,0,0
10/11/25 8:00,search,desktop,APAC,retargeting,827.6293096476347,4.8553141643504585,8,380.4167428252239,3,0,0,0,0
10/11/25 9:00,social,desktop,EU,nonbrand,564.9413667374205,3.7464782705892516,5,308.40926538032267,0,2,0,0,0
10/11/25 10:00,display,desktop,APAC,nonbrand,360.6387057727279,3.194975285010721,3,230.51459337493927,1,1,0,0,0
10/11/25 11:00,affiliate,tablet,NA,seasonal,535.7528099595446,5.004666770158949,5,335.9359918,0,1,1,0,1
10/11/25 12:00,search,desktop,EU,nonbrand,1056.110803112966,4.783043865,6,291.8799132392802,1,2,0,0,1
10/11/25 13:00,social,desktop,EU,seasonal,615.1752509,3.532992479353202,7,259.6121373120665,0,0,0,0,0
10/11/25 14:00,email,desktop,EU,retargeting,376.42376702499155,5.128070387644241,9,456.43496031132014,3,0,0,0,1
10/11/25 15:00,social,mobile,EU,nonbrand,430.67622823206756,2.729442488682842,6,278.9227082316328,0,1,0,0,1
10/11/25 16:00,display,mobile,APAC,nonbrand,531.1337193941977,4.9898820680596785,3,272.15820496545496,1,0,0,0,1
10/11/25 17:00,display,desktop,APAC,brand,571.5374181641259,4.884327562643879,3,353.66287977250045,1,0,0,0,1
10/11/25 18:00,direct,desktop,EU,seasonal,258.6022378656236,4.9842291166602095,6,395.5046094717484,2,2,0,0,0
10/11/25 19:00,search,desktop,NA,nonbrand,850.5990138723752,3.636893877938437,3,278.36753445478485,0,0,0,0,0
10/11/25 20:00,direct,mobile,NA,nonbrand,303.40151919321323,4.120257889170895,5,231.18475469700093,2,0,0,0,1
10/11/25 21:00,display,desktop,NA,brand,539.0585015719298,2.7632553365775476,4,222.77975713353155,0,1,0,0,1
10/11/25 22:00,affiliate,mobile,NA,seasonal,413.79769973752116,3.4813208621197944,6,238.50618369408235,1,1,0,0,1
10/11/25 23:00,search,desktop,APAC,brand,738.7424337451716,4.647075428046515,6,327.3100496994503,0,0,0,0,0
10/12/25 0:00,display,desktop,NA,nonbrand,454.8488488639176,3.616169997549914,6,296.3629647317953,3,3,0,0,1
10/12/25 1:00,email,mobile,LATAM,brand,175.37567648778543,2.783244345024936,7,166.08093091307913,1,0,0,0,1
10/12/25 2:00,email,mobile,APAC,nonbrand,448.11258269373553,3.6756133145612084,8,267.53144578877897,3,0,0,0,1
10/12/25 3:00,search,desktop,NA,brand,935.3000377900629,4.589315016,6,314.33267200702875,2,1,0,0,1
10/12/25 4:00,social,desktop,NA,nonbrand,398.7483912688885,2.919453614358159,5,270.87664989145514,2,0,0,0,1
10/12/25 5:00,search,mobile,APAC,brand,624.9626645,3.6549407114568395,8,230.1248736523669,1,0,0,0,1
10/12/25 6:00,search,desktop,EU,brand,885.9624000568626,3.821054951021332,9,180.52765513010428,2,0,0,0,0
10/12/25 7:00,display,desktop,NA,brand,497.2202265115132,4.674016242632145,3,299.61086947982574,1,0,0,0,1
10/12/25 8:00,direct,mobile,NA,seasonal,222.40158056044112,4.0375246769157345,4,274.69981176846323,0,1,0,0,0
10/12/25 9:00,display,desktop,EU,retargeting,386.2606228631049,3.8870368636620305,7,274.5957899,3,0,0,0,0
10/12/25 10:00,search,mobile,EU,seasonal,794.8524526039139,2.763919404327156,2,137.6240419799314,2,1,1,0,0
10/12/25 11:00,search,desktop,EU,retargeting,782.8506053068338,6.457792354527017,6,500.47414670401776,2,0,0,1,0
10/12/25 12:00,social,mobile,NA,nonbrand,429.2801827444679,4.763772264728628,4,301.4832608,0,0,0,0,1
10/12/25 13:00,search,desktop,NA,nonbrand,671.2885352164839,6.280912447077754,2,489.7792278094805,0,2,0,0,1
10/12/25 14:00,email,desktop,NA,brand,49.07512830282701,2.9644758876344843,4,169.35357801608708,0,0,0,0,0
10/12/25 15:00,search,mobile,EU,retargeting,939.6997206760759,4.904850450074552,4,242.90523667412845,1,3,0,0,1
10/12/25 16:00,search,desktop,NA,nonbrand,874.6064695401458,3.619937929494796,8,227.01454184966883,0,0,1,0,0
10/12/25 17:00,display,mobile,APAC,nonbrand,228.35237444565644,4.842592297072789,5,351.7645984100567,0,2,1,0,1
10/12/25 18:00,search,desktop,NA,seasonal,711.2042266433408,4.543795617400936,4,318.80173227160145,0,0,0,0,0
10/12/25 19:00,social,mobile,LATAM,brand,585.1531209286844,4.652212071352675,3,245.44112942505427,1,0,0,0,0
10/12/25 20:00,social,mobile,NA,nonbrand,414.78080452606724,5.265400188834032,7,326.6785784124007,2,1,0,0,0
10/12/25 21:00,search,desktop,APAC,brand,538.5573999673661,4.284710039717704,4,315.55804827868036,2,0,0,1,1
10/12/25 22:00,display,desktop,EU,retargeting,390.65943134209067,3.9263717233336566,5,297.73036688889465,5,1,0,0,0
10/12/25 23:00,social,tablet,APAC,brand,660.5260981,3.2405355483946683,5,264.8373485985875,2,1,0,1,0
10/13/25 0:00,display,desktop,LATAM,nonbrand,636.9153633598814,4.086811651,9,331.04853192320746,1,0,1,0,1
10/13/25 1:00,search,desktop,EU,nonbrand,918.3677110859657,3.2598419325799783,3,214.7663920011289,1,0,0,1,1
10/13/25 2:00,social,desktop,NA,brand,468.9805227233502,6.325072556028955,8,442.3626898955201,1,0,0,0,0
10/13/25 3:00,display,desktop,NA,brand,494.5727725049219,4.705783118766741,3,355.43505232752074,1,0,0,0,0
10/13/25 4:00,search,mobile,NA,retargeting,948.6365586481861,3.728382682027312,9,175.95081058686452,4,1,0,0,1
10/13/25 5:00,search,desktop,NA,nonbrand,865.7399887337319,3.991908300465599,5,315.92222160421517,0,1,0,0,1
10/13/25 6:00,search,tablet,APAC,nonbrand,796.1917005166786,1.8651172310360151,3,148.28402132915465,0,0,0,0,0
10/13/25 7:00,search,desktop,LATAM,brand,850.5839012383951,3.9453661230507393,6,322.6606360436572,4,0,0,0,1
10/13/25 8:00,search,mobile,EU,retargeting,682.7162398036395,2.9047869001125073,10,169.8841163255609,4,2,0,0,0
10/13/25 9:00,direct,desktop,NA,nonbrand,329.0538900755272,3.503435383888334,4,259.8580750630092,2,0,0,0,1
10/13/25 10:00,social,mobile,EU,retargeting,471.8318342486781,4.505140470926676,6,264.6638143245124,1,0,0,0,1
10/13/25 11:00,social,desktop,APAC,nonbrand,347.8656318379513,4.298359480017488,6,305.02959854283364,2,0,0,0,0
10/13/25 12:00,search,tablet,LATAM,brand,996.5216977668774,3.815706399597385,4,270.91241028793974,0,1,0,0,0
10/13/25 13:00,search,mobile,NA,nonbrand,938.8804186439972,3.3066950061577103,1,211.40613267643758,2,0,0,1,1
10/13/25 14:00,email,desktop,APAC,retargeting,333.23202367561964,4.6516259448155495,6,316.73834118698255,0,0,0,0,1
10/13/25 15:00,display,desktop,EU,nonbrand,477.04067663919534,3.160170083148058,5,214.4474363689941,2,2,0,0,0
10/13/25 16:00,direct,desktop,APAC,nonbrand,238.8251447738233,3.6772283687827763,5,261.6921991488367,3,0,0,0,0
10/13/25 17:00,search,mobile,APAC,seasonal,741.5948591180639,2.288891267727621,3,153.04641481889234,0,2,0,0,0
10/13/25 18:00,search,mobile,NA,brand,702.6527259879936,2.378449688121396,2,173.74066906160766,0,1,1,1,0
10/13/25 19:00,display,mobile,EU,nonbrand,341.90377267608574,1.9913370059009248,1,83.33327743,0,0,0,0,0
10/13/25 20:00,social,mobile,NA,nonbrand,308.6391517517867,2.828471984822086,7,166.04751230394277,2,0,0,0,0
10/13/25 21:00,search,mobile,EU,seasonal,975.8899666,3.8591647525917354,6,243.30031934494156,4,0,0,0,1
10/13/25 22:00,search,desktop,NA,nonbrand,661.5772354304274,3.7297966617839524,3,300.3125468964307,2,0,0,0,0
10/13/25 23:00,search,desktop,NA,seasonal,785.5132508164644,4.594864242643968,4,336.1596594598706,3,0,0,0,0
10/14/25 0:00,email,desktop,NA,retargeting,341.2971996471891,6.988756599,7,458.46255465850663,5,1,0,0,1
10/14/25 1:00,affiliate,desktop,LATAM,nonbrand,401.10589440871286,3.8783206494184626,5,276.47506047642594,2,0,0,0,0
10/14/25 2:00,display,mobile,EU,nonbrand,469.9873933374687,2.2051889138014893,2,136.93498807622595,2,3,0,0,0
10/14/25 3:00,social,desktop,NA,retargeting,651.3645472,6.657423548910155,3,423.54332252690614,3,1,0,0,1
10/14/25 4:00,email,mobile,EU,retargeting,529.6839582749599,4.467877942731899,11,187.38402103032365,7,1,0,0,1
10/14/25 5:00,display,desktop,APAC,nonbrand,261.4802271639006,3.517360574,3,256.87276573233385,2,0,0,0,0
10/14/25 6:00,email,mobile,EU,brand,415.52680321597535,1.562570204190922,3,115.69049459949332,3,1,0,1,1
10/14/25 7:00,social,mobile,NA,brand,565.0120180790293,3.820755372744207,5,173.52423522618514,1,1,0,0,1
10/14/25 8:00,direct,desktop,NA,seasonal,390.2905518703559,3.566491282358376,4,326.5184927263822,1,1,1,0,0
10/14/25 9:00,search,mobile,EU,seasonal,486.3572179157899,3.483853604894389,2,231.00022193343455,0,1,0,1,1
10/14/25 10:00,display,mobile,NA,nonbrand,333.85246388632333,2.228535641147104,2,130.8744533,0,0,0,0,0
10/14/25 11:00,email,mobile,NA,nonbrand,449.46585532272616,3.691928045908805,5,328.6416767644814,2,0,0,0,1
10/14/25 12:00,affiliate,mobile,EU,nonbrand,324.6891729024902,3.094075880234891,5,132.91246832534677,3,0,0,0,0
10/14/25 13:00,direct,desktop,NA,brand,93.62852317277293,5.507820705177908,3,456.3171483098324,2,2,0,0,0
10/14/25 14:00,social,mobile,APAC,brand,456.8906112908037,5.319705240495866,2,346.2426499122414,1,0,0,0,0
10/14/25 15:00,display,mobile,NA,nonbrand,445.9511914694054,3.3125032232845553,4,247.36693463338094,1,1,0,0,0
